시도,시군구,읍면동,총인구수,노인인구수,치과수,치과1개당_노인인구수
전라남도,담양군,용면,1711,790,0,790.0
전라남도,담양군,월산면,2209,980,0,980.0
전라남도,담양군,수북면,4710,1674,0,1674.0
전라남도,담양군,대전면,4039,1530,1,765.0
전라남도,곡성군,,27426,11303,0,11303.0
전라남도,곡성군,곡성읍,7967,2585,2,861.6666666666666
전라남도,곡성군,오곡면,1761,841,0,841.0
전라남도,곡성군,삼기면,1657,862,0,862.0
전라남도,곡성군,석곡면,2177,1074,1,537.0
전라남도,곡성군,목사동면,1331,692,0,692.0
전라남도,곡성군,죽곡면,1902,961,0,961.0
전라남도,곡성군,고달면,1078,573,0,573.0
전라남도,곡성군,옥과면,4043,1327,3,331.75
전라남도,곡성군,입면,2346,929,0,929.0
전라남도,곡성군,겸면,1660,768,0,768.0
전라남도,곡성군,오산면,1504,691,0,691.0
전라남도,구례군,,23866,9886,0,9886.0
전라남도,구례군,구례읍,10398,3348,4,669.6
전라남도,구례군,문척면,1282,570,0,570.0
전라남도,구례군,간전면,1366,666,0,666.0
전라남도,구례군,토지면,2344,1125,0,1125.0
전라남도,구례군,마산면,2343,1065,0,1065.0
전라남도,구례군,광의면,2123,1129,0,1129.0
전라남도,구례군,용방면,1292,652,0,652.0
전라남도,구례군,산동면,2718,1331,0,1331.0
전라남도,고흥군,,59394,28162,0,28162.0
전라남도,고흥군,고흥읍,12314,3300,6,471.42857142857144
전라남도,고흥군,도양읍,9209,3664,5,610.6666666666666
전라남도,고흥군,도양읍소록출장소,507,323,0,323.0
전라남도,고흥군,도양읍시산출장소,184,82,0,82.0
전라남도,고흥군,풍양면,2869,1696,0,1696.0
전라남도,고흥군,도덕면,2668,1473,0,1473.0
전라남도,고흥군,금산면,3937,2233,0,2233.0
전라남도,고흥군,도화면,3553,1977,0,1977.0
전라남도,고흥군,포두면,4439,2418,0,2418.0
전라남도,고흥군,봉래면,1781,980,0,980.0
전라남도,고흥군,점암면,2528,1426,0,1426.0
전라남도,고흥군,과역면,3012,1626,1,813.0
전라남도,고흥군,남양면,2142,1194,0,1194.0
전라남도,고흥군,동강면,2844,1494,1,747.0
전라남도,고흥군,대서면,2057,1171,0,1171.0
전라남도,고흥군,두원면,2811,1689,0,1689.0
전라남도,고흥군,영남면,1163,677,0,677.0
전라남도,고흥군,동일면,1376,739,0,739.0
전라남도,보성군,,36956,16605,0,16605.0
전라남도,보성군,보성읍,8453,2610,4,522.0
전라남도,보성군,벌교읍,10755,4853,5,808.8333333333334
전라남도,보성군,노동면,1078,574,0,574.0
전라남도,보성군,미력면,1324,661,0,661.0
전라남도,보성군,겸백면,1071,577,0,577.0
전라남도,보성군,율어면,1098,554,0,554.0
전라남도,보성군,복내면,1506,808,0,808.0
전라남도,보성군,문덕면,909,428,0,428.0
전라남도,보성군,조성면,3309,1746,0,1746.0
전라남도,보성군,득량면,2476,1315,0,1315.0
전라남도,보성군,득량면예당출장소,1109,501,0,501.0
전라남도,보성군,회천면,2854,1402,0,1402.0
전라남도,보성군,웅치면,1014,576,0,576.0
전라남도,화순군,,60205,19484,0,19484.0
전라남도,화순군,화순읍,39030,8913,17,495.1666666666667
전라남도,화순군,화순읍민원출장소,0,0,0,0.0
전라남도,화순군,한천면,902,433,0,433.0
전라남도,화순군,한천면영외출장소,398,242,0,242.0
전라남도,화순군,춘양면,1632,864,0,864.0
전라남도,화순군,청풍면,948,529,0,529.0
전라남도,화순군,이양면,1662,898,0,898.0
전라남도,화순군,능주면,2841,1244,0,1244.0
전라남도,화순군,도곡면,2702,1250,0,1250.0
전라남도,화순군,도암면,1323,715,0,715.0
전라남도,화순군,이서면,935,473,0,473.0
전라남도,화순군,백아면,1467,818,0,818.0
전라남도,화순군,동복면,1445,771,0,771.0
전라남도,화순군,사평면,2010,989,0,989.0
전라남도,화순군,동면,2910,1345,0,1345.0
전라남도,장흥군,,34141,13828,0,13828.0
전라남도,장흥군,장흥읍,14651,3947,7,493.375
전라남도,장흥군,관산읍,4345,2151,1,1075.5
전라남도,장흥군,대덕읍,2878,1418,0,1418.0
전라남도,장흥군,용산면,2082,1097,0,1097.0
전라남도,장흥군,안양면,2561,1265,0,1265.0
전라남도,장흥군,장동면,1099,620,0,620.0
전라남도,장흥군,장평면,1885,968,0,968.0
전라남도,장흥군,유치면,908,470,0,470.0
전라남도,장흥군,부산면,1314,687,0,687.0
전라남도,장흥군,회진면,2418,1205,0,1205.0
전라남도,강진군,,31804,12980,0,12980.0
전라남도,강진군,강진읍,12487,3702,8,411.3333333333333
전라남도,강진군,군동면,4710,1642,0,1642.0
전라남도,강진군,칠량면,1989,1044,0,1044.0
전라남도,강진군,대구면,986,530,0,530.0
전라남도,강진군,도암면,2258,1272,0,1272.0
전라남도,강진군,신전면,1593,849,0,849.0
전라남도,강진군,성전면,2560,1299,0,1299.0
전라남도,강진군,작천면,1639,878,0,878.0
전라남도,강진군,병영면,1436,733,0,733.0
전라남도,강진군,옴천면,554,294,0,294.0
전라남도,강진군,마량면,1592,737,0,737.0
전라남도,해남군,,62171,24342,0,24342.0
전라남도,해남군,해남읍,23379,5428,12,417.53846153846155
전라남도,해남군,삼산면,2667,1257,0,1257.0
전라남도,해남군,화산면,2833,1428,0,1428.0
전라남도,해남군,현산면,2528,1354,0,1354.0
전라남도,해남군,송지면,5436,2387,1,1193.5
전라남도,해남군,북평면,2442,1262,1,631.0
전라남도,해남군,북일면,1806,969,0,969.0
전라남도,해남군,옥천면,2712,1313,0,1313.0
전라남도,해남군,계곡면,1979,1082,0,1082.0
전라남도,해남군,마산면,2242,1074,0,1074.0
전라남도,해남군,황산면,4157,2075,1,1037.5
전라남도,해남군,산이면,3358,1588,0,1588.0
전라남도,해남군,문내면,3496,1683,1,841.5
전라남도,해남군,화원면,3136,1442,0,1442.0
전라남도,영암군,,50051,16175,0,16175.0
전라남도,영암군,영암읍,7642,2387,2,795.6666666666666
전라남도,영암군,삼호읍,15021,2500,4,500.0
전라남도,영암군,삼호읍서부출장소,5828,741,0,741.0
전라남도,영암군,덕진면,1632,788,0,788.0
전라남도,영암군,금정면,1923,983,0,983.0
전라남도,영암군,신북면,3311,1614,1,807.0
전라남도,영암군,시종면,3175,1624,1,812.0
전라남도,영암군,도포면,2011,972,0,972.0
전라남도,영암군,군서면,2968,1410,0,1410.0
전라남도,영암군,서호면,1740,933,0,933.0
전라남도,영암군,학산면,2776,1225,0,1225.0
전라남도,영암군,미암면,2024,998,0,998.0
전라남도,무안군,,95710,20501,0,20501.0
전라남도,무안군,무안읍,10557,2818,6,402.57142857142856
전라남도,무안군,일로읍,25620,3105,3,776.25
전라남도,무안군,삼향읍,4915,2040,13,145.71428571428572
전라남도,무안군,삼향읍남악출장소,32405,2364,0,2364.0
전라남도,무안군,몽탄면,2748,1395,0,1395.0
전라남도,무안군,청계면,6268,2334,1,1167.0
전라남도,무안군,현경면,4223,2076,0,2076.0
전라남도,무안군,망운면,1812,879,0,879.0
전라남도,무안군,해제면,4428,2238,1,1119.0
전라남도,무안군,운남면,2734,1252,0,1252.0
전라남도,함평군,,29394,12584,0,12584.0
전라남도,함평군,함평읍,8134,2645,5,440.8333333333333
전라남도,함평군,손불면,3040,1482,0,1482.0
전라남도,함평군,신광면,1597,826,0,826.0
전라남도,함평군,학교면,3303,1643,0,1643.0
전라남도,함평군,엄다면,1749,842,0,842.0
전라남도,함평군,대동면,2949,1296,0,1296.0
전라남도,함평군,나산면,2590,1241,0,1241.0
전라남도,함평군,해보면,2612,1127,2,375.6666666666667
전라남도,함평군,월야면,3420,1482,1,741.0
전라남도,영광군,,53713,17452,0,17452.0
전라남도,영광군,영광읍,23511,5252,15,328.25
전라남도,영광군,백수읍,4427,2047,0,2047.0
전라남도,영광군,홍농읍,7045,1680,1,840.0
전라남도,영광군,대마면,1633,704,0,704.0
전라남도,영광군,묘량면,1722,809,0,809.0
전라남도,영광군,불갑면,1464,634,0,634.0
전라남도,영광군,군서면,2270,963,0,963.0
전라남도,영광군,군남면,2275,1218,0,1218.0
전라남도,영광군,염산면,3823,1913,1,956.5
전라남도,영광군,법성면,4870,1977,1,988.5
전라남도,영광군,낙월면,450,163,0,163.0
전라남도,영광군,낙월면안마출장소,223,92,0,92.0
전라남도,장성군,,42975,15100,0,15100.0
전라남도,장성군,장성읍,14990,4278,5,713.0
전라남도,장성군,진원면,3562,1242,0,1242.0
전라남도,장성군,남면,3554,1354,0,1354.0
전라남도,장성군,동화면,1806,794,0,794.0
전라남도,장성군,삼서면,2914,1207,1,603.5
전라남도,장성군,삼계면,5135,1312,1,656.0
전라남도,장성군,황룡면,3748,1415,0,1415.0
전라남도,장성군,서삼면,1463,624,0,624.0
전라남도,장성군,북일면,1294,660,0,660.0
전라남도,장성군,북이면,2588,1287,0,1287.0
전라남도,장성군,북하면,1921,927,0,927.0
전라남도,완도군,,44535,17439,0,17439.0
전라남도,완도군,완도읍,16815,4681,8,520.1111111111111
전라남도,완도군,금일읍,3310,1460,1,730.0
전라남도,완도군,노화읍,3749,1426,1,713.0
전라남도,완도군,노화읍넙도출장소,681,288,0,288.0
전라남도,완도군,군외면,2845,1497,0,1497.0
전라남도,완도군,신지면,3042,1412,0,1412.0
전라남도,완도군,고금면,3736,1879,2,626.3333333333334
전라남도,완도군,약산면,2145,1100,0,1100.0
전라남도,완도군,청산면,1852,928,0,928.0
전라남도,완도군,청산면모도출장소,217,114,0,114.0
전라남도,완도군,소안면,2227,1054,0,1054.0
전라남도,완도군,금당면,797,384,0,384.0
전라남도,완도군,보길면,2393,886,0,886.0
전라남도,완도군,생일면,726,330,0,330.0
전라남도,진도군,,27925,11092,0,11092.0
전라남도,진도군,진도읍,10210,2722,6,388.85714285714283
전라남도,진도군,군내면,2726,1230,0,1230.0
전라남도,진도군,고군면,3235,1425,0,1425.0
전라남도,진도군,의신면,3206,1513,0,1513.0
전라남도,진도군,임회면,3096,1521,0,1521.0
전라남도,진도군,지산면,2805,1491,0,1491.0
전라남도,진도군,조도면,2027,923,0,923.0
전라남도,진도군,조도면가사출장소,233,116,0,116.0
전라남도,진도군,조도면거차출장소,387,151,0,151.0
전라남도,신안군,,41850,16180,0,16180.0
전라남도,신안군,지도읍,4780,1917,2,639.0
전라남도,신안군,지도읍선도출장소,245,111,0,111.0
전라남도,신안군,압해읍,6442,2332,0,2332.0
전라남도,신안군,압해읍매화출장소,285,138,0,138.0
전라남도,신안군,압해읍고이도출장소,256,104,0,104.0
전라남도,신안군,증도면,1577,619,0,619.0
전라남도,신안군,증도면병풍출장소,318,132,0,132.0
전라남도,신안군,임자면,3510,1215,0,1215.0
전라남도,신안군,자은면,2692,1036,0,1036.0
전라남도,신안군,비금면,3709,1450,0,1450.0
전라남도,신안군,비금면수치도출장소,142,62,0,62.0
전라남도,신안군,도초면,2440,985,0,985.0
전라남도,신안군,도초면우이도출장소,236,84,0,84.0
전라남도,신안군,흑산면,2137,759,0,759.0
전라남도,신안군,흑산면가거도출장소,351,93,0,93.0
전라남도,신안군,흑산면태도출장소,210,63,0,63.0
전라남도,신안군,흑산면홍도출장소,468,116,0,116.0
전라남도,신안군,흑산면대둔도출장소,275,114,0,114.0
전라남도,신안군,하의면,1667,711,0,711.0
전라남도,신안군,신의면,1564,517,0,517.0
전라남도,신안군,장산면,1624,724,0,724.0
전라남도,신안군,안좌면,3794,1459,0,1459.0
전라남도,신안군,팔금면,1003,505,0,505.0
전라남도,신안군,암태면,2125,934,1,467.0
경상북도,,,2503544,691555,0,691555.0
경상북도,포항시,,488683,117657,0,117657.0
경상북도,포항시,남구,214869,53605,67,788.3088235294117
경상북도,포항시 남구,구룡포읍,6489,3346,0,3346.0
경상북도,포항시 남구,연일읍,27104,5945,0,5945.0
경상북도,포항시 남구,오천읍,56673,9285,0,9285.0
경상북도,포항시 남구,대송면,2928,1433,0,1433.0
경상북도,포항시 남구,동해면,8988,3122,0,3122.0
경상북도,포항시 남구,장기면,3633,2075,0,2075.0
경상북도,포항시 남구,호미곶면,1610,900,0,900.0
경상북도,포항시 남구,상대동,22069,7093,0,7093.0
경상북도,포항시 남구,해도동,15298,6036,0,6036.0
경상북도,포항시 남구,송도동,10811,4724,0,4724.0
경상북도,포항시 남구,청림동,4497,1536,0,1536.0
경상북도,포항시 남구,제철동,2283,620,0,620.0
경상북도,포항시 남구,효곡동,28964,4042,0,4042.0
경상북도,포항시 남구,대이동,23522,3448,0,3448.0
경상북도,포항시,북구,273814,64052,95,667.2083333333334
경상북도,포항시 북구,흥해읍,60271,10546,0,10546.0
경상북도,포항시 북구,신광면,2705,1499,0,1499.0
경상북도,포항시 북구,청하면,4222,2119,0,2119.0
경상북도,포항시 북구,송라면,2278,1217,0,1217.0
경상북도,포항시 북구,기계면,4669,2516,0,2516.0
경상북도,포항시 북구,죽장면,2019,1193,0,1193.0
경상북도,포항시 북구,죽장면상옥출장소,623,386,0,386.0
경상북도,포항시 북구,기북면,1276,733,0,733.0
경상북도,포항시 북구,중앙동,13125,5005,0,5005.0
경상북도,포항시 북구,양학동,16237,3552,0,3552.0
경상북도,포항시 북구,죽도동,17904,6353,0,6353.0
경상북도,포항시 북구,용흥동,19237,5941,0,5941.0
경상북도,포항시 북구,우창동,30450,6194,0,6194.0
경상북도,포항시 북구,두호동,20476,4896,0,4896.0
경상북도,포항시 북구,장량동,70067,9876,0,9876.0
경상북도,포항시 북구,환여동,8255,2026,0,2026.0
경상북도,경주시,,243781,70742,0,70742.0
경상북도,경주시,감포읍,5035,2302,1,1151.0
경상북도,경주시,안강읍,21769,7864,7,983.0
경상북도,경주시,건천읍,14380,4314,2,1438.0
경상북도,경주시,외동읍,21471,6302,2,2100.6666666666665
경상북도,경주시,문무대왕면,3962,1674,0,1674.0
경상북도,경주시,양남면,6259,2329,1,1164.5
경상북도,경주시,내남면,4322,2279,0,2279.0
경상북도,경주시,산내면,3121,1836,1,918.0
경상북도,경주시,서면,2909,1559,0,1559.0
경상북도,경주시,현곡면,21543,3881,1,1940.5
경상북도,경주시,강동면,5739,2529,0,2529.0
경상북도,경주시,천북면,5371,1962,0,1962.0
경상북도,경주시,황오동,9620,4116,1,2058.0
경상북도,경주시,성건동,12189,4394,2,1464.6666666666667
경상북도,경주시,황남동,3611,1786,0,1786.0
경상북도,경주시,선도동,13680,3040,0,3040.0
경상북도,경주시,월성동,5239,1984,0,1984.0
경상북도,경주시,용강동,24719,3503,5,583.8333333333334
경상북도,경주시,황성동,27907,4469,6,638.4285714285714
경상북도,경주시,동천동,19885,4928,2,1642.6666666666667
경상북도,경주시,불국동,9482,3032,0,3032.0
경상북도,경주시,보덕동,1568,659,0,659.0
경상북도,김천시,,133444,38910,0,38910.0
경상북도,김천시,아포읍,7983,2739,1,1369.5
경상북도,김천시,농소면,3012,1255,0,1255.0
경상북도,김천시,남면,2816,1364,0,1364.0
경상북도,김천시,개령면,2180,1124,0,1124.0
경상북도,김천시,감문면,2984,1645,0,1645.0
경상북도,김천시,어모면,3918,1707,0,1707.0
경상북도,김천시,봉산면,2818,1341,0,1341.0
경상북도,김천시,대항면,3081,1419,0,1419.0
경상북도,김천시,감천면,1687,809,0,809.0
경상북도,김천시,조마면,2018,1043,0,1043.0
경상북도,김천시,구성면,2545,1442,0,1442.0
경상북도,김천시,지례면,1364,784,0,784.0
경상북도,김천시,부항면,1176,663,0,663.0
경상북도,김천시,대덕면,2053,1024,0,1024.0
경상북도,김천시,증산면,940,520,0,520.0
경상북도,김천시,자산동,5703,2480,0,2480.0
경상북도,김천시,평화남산동,6748,2723,0,2723.0
경상북도,김천시,양금동,3328,1626,0,1626.0
경상북도,김천시,대신동,23035,4488,0,4488.0
경상북도,김천시,대곡동,20325,5005,0,5005.0
경상북도,김천시,지좌동,10324,2279,0,2279.0
경상북도,김천시,율곡동,23406,1430,2,476.6666666666667
경상북도,안동시,,152149,45683,0,45683.0
경상북도,안동시,풍산읍,7976,2979,1,1489.5
경상북도,안동시,와룡면,3653,1940,0,1940.0
경상북도,안동시,북후면,2718,1420,0,1420.0
경상북도,안동시,서후면,3598,1617,0,1617.0
경상북도,안동시,풍천면,7562,1936,0,1936.0
경상북도,안동시,일직면,2347,1314,0,1314.0
경상북도,안동시,남후면,1561,897,0,897.0
경상북도,안동시,남선면,1934,925,0,925.0
경상북도,안동시,임하면,2507,1326,0,1326.0
경상북도,안동시,길안면,2504,1413,0,1413.0
경상북도,안동시,임동면,1539,904,0,904.0
경상북도,안동시,예안면,1637,940,0,940.0
경상북도,안동시,도산면,1343,817,0,817.0
경상북도,안동시,녹전면,1542,917,0,917.0
경상북도,안동시,중구동,4762,1640,0,1640.0
경상북도,안동시,명륜동,4569,1526,0,1526.0
경상북도,안동시,용상동,24215,4705,1,2352.5
경상북도,안동시,서구동,8160,2637,0,2637.0
경상북도,안동시,태화동,11852,3595,0,3595.0
경상북도,안동시,평화동,5735,1963,0,1963.0
경상북도,안동시,안기동,5714,1842,0,1842.0
경상북도,안동시,옥동,19719,3991,5,665.1666666666666
경상북도,안동시,송하동,14947,2905,0,2905.0
경상북도,안동시,강남동,10055,1534,0,1534.0
경상북도,구미시,,403649,57792,0,57792.0
경상북도,구미시,선산읍,13222,4544,5,757.3333333333334
경상북도,구미시,고아읍,40426,6549,4,1309.8
경상북도,구미시,산동읍,30467,1547,2,515.6666666666666
경상북도,구미시,무을면,1693,950,0,950.0
경상북도,구미시,옥성면,1589,855,0,855.0
경상북도,구미시,도개면,1959,1032,0,1032.0
경상북도,구미시,해평면,3537,1761,0,1761.0
경상북도,구미시,장천면,2668,1229,0,1229.0
경상북도,구미시,송정동,23092,4441,2,1480.3333333333333
경상북도,구미시,원평동,9416,1897,4,379.4
경상북도,구미시,도량동,26100,5127,1,2563.5
경상북도,구미시,지산동,1788,716,0,716.0
경상북도,구미시,선주원남동,35887,5023,0,5023.0
경상북도,구미시,형곡1동,12366,2399,0,2399.0
경상북도,구미시,형곡2동,14658,2815,0,2815.0
경상북도,구미시,신평1동,4606,795,0,795.0
경상북도,구미시,신평2동,2812,551,0,551.0
경상북도,구미시,비산동,12884,1253,0,1253.0
경상북도,구미시,광평동,3932,687,0,687.0
경상북도,구미시,상모사곡동,29809,2847,0,2847.0
경상북도,구미시,임오동,16730,1571,0,1571.0
경상북도,구미시,인동동,46408,4847,0,4847.0
경상북도,구미시,진미동,15922,1129,0,1129.0
경상북도,구미시,양포동,47659,2839,0,2839.0
경상북도,구미시,공단동,4019,388,3,97.0
경상북도,영주시,,97021,32580,0,32580.0
경상북도,영주시,풍기읍,10055,4019,3,1004.75
경상북도,영주시,이산면,2138,1038,0,1038.0
경상북도,영주시,평은면,1359,769,0,769.0
경상북도,영주시,문수면,1802,925,0,925.0
경상북도,영주시,장수면,1983,1048,0,1048.0
경상북도,영주시,안정면,2714,1469,0,1469.0
경상북도,영주시,봉현면,2464,1202,0,1202.0
경상북도,영주시,순흥면,1837,1030,0,1030.0
경상북도,영주시,단산면,1688,951,0,951.0
경상북도,영주시,부석면,2704,1539,0,1539.0
경상북도,영주시,상망동,6824,2087,0,2087.0
경상북도,영주시,하망동,5651,1862,3,465.5
경상북도,영주시,영주1동,3373,1455,0,1455.0
경상북도,영주시,영주2동,4427,1908,0,1908.0
경상북도,영주시,휴천1동,6805,1513,0,1513.0
경상북도,영주시,휴천2동,9548,3180,0,3180.0
경상북도,영주시,휴천3동,6845,2242,0,2242.0
경상북도,영주시,가흥1동,14912,2129,0,2129.0
경상북도,영주시,가흥2동,9892,2214,0,2214.0
경상북도,영천시,,94943,34074,0,34074.0
경상북도,영천시,금호읍,9954,4146,1,2073.0
경상북도,영천시,청통면,3757,1850,0,1850.0
경상북도,영천시,신녕면,3463,1766,1,883.0
경상북도,영천시,화산면,2912,1560,0,1560.0
경상북도,영천시,화북면,2142,1154,0,1154.0
경상북도,영천시,화남면,3098,1604,0,1604.0
경상북도,영천시,자양면,1246,629,0,629.0
경상북도,영천시,임고면,3948,2105,0,2105.0
경상북도,영천시,고경면,5314,2363,1,1181.5
경상북도,영천시,북안면,4112,2195,0,2195.0
경상북도,영천시,대창면,2880,1457,0,1457.0
경상북도,영천시,동부동,25690,5841,0,5841.0
경상북도,영천시,중앙동,8726,2214,0,2214.0
경상북도,영천시,서부동,4236,1704,0,1704.0
경상북도,영천시,완산동,9771,2158,9,215.8
경상북도,영천시,남부동,3694,1328,0,1328.0
경상북도,상주시,,89795,34726,0,34726.0
경상북도,상주시,함창읍,5979,2603,2,867.6666666666666
경상북도,상주시,중동면,1281,698,0,698.0
경상북도,상주시,사벌국면,3584,1872,0,1872.0
경상북도,상주시,낙동면,2803,1486,0,1486.0
경상북도,상주시,낙동면동부출장소,893,458,0,458.0
경상북도,상주시,청리면,2338,1290,0,1290.0
경상북도,상주시,공성면,3735,1989,0,1989.0
경상북도,상주시,외남면,1471,799,0,799.0
경상북도,상주시,내서면,1770,958,0,958.0
경상북도,상주시,모동면,2411,1111,0,1111.0
경상북도,상주시,모서면,1558,796,0,796.0
경상북도,상주시,모서면서부출장소,690,350,0,350.0
경상북도,상주시,화동면,1783,880,0,880.0
경상북도,상주시,화서면,2659,1182,0,1182.0
경상북도,상주시,화북면,1094,523,0,523.0
경상북도,상주시,화북면서부출장소,299,179,0,179.0
경상북도,상주시,외서면,2431,1265,0,1265.0
경상북도,상주시,은척면,1105,672,0,672.0
경상북도,상주시,은척면북부출장소,338,191,0,191.0
경상북도,상주시,공검면,1910,1119,0,1119.0
경상북도,상주시,이안면,1887,1038,0,1038.0
경상북도,상주시,화남면,765,383,0,383.0
경상북도,상주시,남원동,10790,3025,0,3025.0
경상북도,상주시,북문동,9085,2287,0,2287.0
경상북도,상주시,계림동,8674,2178,0,2178.0
경상북도,상주시,동문동,7192,2179,0,2179.0
경상북도,상주시,동성동,3152,1229,0,1229.0
경상북도,상주시,신흥동,8118,1986,0,1986.0
경상북도,문경시,,65189,24835,0,24835.0
경상북도,문경시,문경읍,5420,2461,3,615.25
경상북도,문경시,문경읍갈평출장소,1037,501,0,501.0
경상북도,문경시,가은읍,2955,1547,1,773.5
경상북도,문경시,가은읍북부출장소,839,419,0,419.0
경상북도,문경시,영순면,2227,1140,0,1140.0
경상북도,문경시,산양면,2845,1484,0,1484.0
경상북도,문경시,호계면,2162,1041,0,1041.0
경상북도,문경시,산북면,2495,1352,0,1352.0
경상북도,문경시,동로면,1857,933,0,933.0
경상북도,문경시,마성면,3218,1719,0,1719.0
경상북도,문경시,농암면,2418,1324,0,1324.0
경상북도,문경시,점촌1동,5141,1887,0,1887.0
경상북도,문경시,점촌2동,6329,2350,0,2350.0
경상북도,문경시,점촌3동,8146,2622,0,2622.0
경상북도,문경시,점촌4동,2813,1281,0,1281.0
경상북도,문경시,점촌5동,15287,2774,0,2774.0
경상북도,경산시,,263381,58327,0,58327.0
경상북도,경산시,하양읍,32596,6212,15,388.25
경상북도,경산시,진량읍,32613,6757,8,750.7777777777778
경상북도,경산시,압량읍,21986,3813,3,953.25
경상북도,경산시,와촌면,5078,2256,0,2256.0
경상북도,경산시,자인면,5014,2298,1,1149.0
경상북도,경산시,용성면,3142,1674,0,1674.0
경상북도,경산시,남산면,3447,1681,0,1681.0
경상북도,경산시,남천면,2617,1283,0,1283.0
경상북도,경산시,중방동,10685,2599,14,173.26666666666668
경상북도,경산시,중앙동,5535,1767,0,1767.0
경상북도,경산시,남부동,18207,4262,0,4262.0
경상북도,경산시,서부1동,29750,6828,0,6828.0
경상북도,경산시,서부2동,41576,7312,0,7312.0
경상북도,경산시,북부동,15907,2754,0,2754.0
경상북도,경산시,동부동,35228,6831,0,6831.0
경상북도,의성군,,47875,23646,0,23646.0
경상북도,의성군,의성읍,12085,4360,6,622.8571428571429
경상북도,의성군,단촌면,1821,1030,0,1030.0
경상북도,의성군,점곡면,1478,880,0,880.0
경상북도,의성군,옥산면,1656,910,0,910.0
경상북도,의성군,사곡면,1494,887,0,887.0
경상북도,의성군,춘산면,1464,840,0,840.0
경상북도,의성군,가음면,1404,800,0,800.0
경상북도,의성군,금성면,3973,2151,0,2151.0
경상북도,의성군,봉양면,3797,1790,1,895.0
경상북도,의성군,비안면,2464,1370,0,1370.0
경상북도,의성군,구천면,1616,952,0,952.0
경상북도,의성군,단밀면,1581,840,0,840.0
경상북도,의성군,단북면,1630,903,0,903.0
경상북도,의성군,안계면,4207,1777,2,592.3333333333334
경상북도,의성군,다인면,3530,1986,0,1986.0
경상북도,의성군,신평면,795,464,0,464.0
경상북도,의성군,안평면,2043,1223,0,1223.0
경상북도,의성군,안사면,837,483,0,483.0
경상북도,청송군,,23325,10595,0,10595.0
경상북도,청송군,청송읍,4827,1735,2,578.3333333333334
경상북도,청송군,주왕산면,1753,902,0,902.0
경상북도,청송군,부남면,2316,1235,0,1235.0
경상북도,청송군,현동면,1979,903,0,903.0
경상북도,청송군,현서면,2367,1225,0,1225.0
경상북도,청송군,안덕면,2392,1277,0,1277.0
경상북도,청송군,파천면,1645,917,0,917.0
경상북도,청송군,진보면,6046,2401,3,600.25
경상북도,영양군,,15997,6887,0,6887.0
경상북도,영양군,영양읍,7092,2358,3,589.5
경상북도,영양군,입암면,2076,1028,0,1028.0
경상북도,영양군,청기면,1601,920,0,920.0
경상북도,영양군,일월면,1693,836,0,836.0
경상북도,영양군,수비면,1621,774,0,774.0
경상북도,영양군,석보면,1914,971,0,971.0
경상북도,영덕군,,32627,14746,0,14746.0
경상북도,영덕군,영덕읍,10020,3195,4,639.0
경상북도,영덕군,강구면,5486,2546,3,636.5
경상북도,영덕군,남정면,2179,1215,0,1215.0
경상북도,영덕군,달산면,1055,627,0,627.0
경상북도,영덕군,지품면,1367,769,0,769.0
경상북도,영덕군,지품면원전출장소,509,314,0,314.0
경상북도,영덕군,축산면,852,478,0,478.0
경상북도,영덕군,축산면축산출장소,1434,793,0,793.0
경상북도,영덕군,영해면,5775,2499,3,624.75
경상북도,영덕군,병곡면,2470,1385,0,1385.0
경상북도,영덕군,창수면,1480,925,0,925.0
경상북도,청도군,,40115,18713,0,18713.0
경상북도,청도군,화양읍,6855,2354,1,1177.0
경상북도,청도군,화양읍남성현출장소,1058,563,0,563.0
경상북도,청도군,청도읍,9506,3771,6,538.7142857142857
경상북도,청도군,청도읍유호출장소,1474,810,0,810.0
경상북도,청도군,각남면,2116,1167,0,1167.0
경상북도,청도군,풍각면,3612,1865,3,466.25
경상북도,청도군,각북면,2271,1213,0,1213.0
경상북도,청도군,이서면,4495,2150,0,2150.0
경상북도,청도군,운문면,1906,1039,0,1039.0
경상북도,청도군,금천면,3127,1747,1,873.5
경상북도,청도군,매전면,3695,2034,0,2034.0
경상북도,고령군,,29648,11900,0,11900.0
경상북도,고령군,대가야읍,9316,3030,5,505.0
경상북도,고령군,덕곡면,1406,768,0,768.0
경상북도,고령군,운수면,1731,914,0,914.0
경상북도,고령군,성산면,2420,1125,0,1125.0
경상북도,고령군,다산면,8399,2696,3,674.0
경상북도,고령군,개진면,1779,889,0,889.0
경상북도,고령군,우곡면,1490,813,0,813.0
경상북도,고령군,쌍림면,3107,1665,0,1665.0
경상북도,성주군,,40636,16840,0,16840.0
경상북도,성주군,성주읍,13038,3625,9,362.5
경상북도,성주군,선남면,5754,2497,0,2497.0
경상북도,성주군,용암면,3444,1662,0,1662.0
경상북도,성주군,수륜면,3126,1570,0,1570.0
경상북도,성주군,가천면,1891,991,0,991.0
경상북도,성주군,금수강산면,1148,611,0,611.0
경상북도,성주군,대가면,2234,1122,0,1122.0
경상북도,성주군,벽진면,2793,1455,0,1455.0
경상북도,성주군,초전면,4083,1849,1,924.5
경상북도,성주군,월항면,3125,1458,0,1458.0
경상북도,칠곡군,,104596,23051,0,23051.0
경상북도,칠곡군,왜관읍,29910,7217,10,656.0909090909091
